task_id,source_split,bench,original_task_id,dimension,model,source_model,resolved,apply_ok,graded,in_tok,out_tok,calls,cost_usd,source_status,cost_source
new64::featurebench::pytest-dev__pytest.68016f0e.raises_group.c28bf36a.lv1,new64,featurebench,pytest-dev__pytest.68016f0e.raises_group.c28bf36a.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::pytest-dev__pytest.68016f0e.raises_group.c28bf36a.lv1,new64,featurebench,pytest-dev__pytest.68016f0e.raises_group.c28bf36a.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::pytest-dev__pytest.68016f0e.raises_group.c28bf36a.lv1,new64,featurebench,pytest-dev__pytest.68016f0e.raises_group.c28bf36a.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::pytest-dev__pytest.68016f0e.raises_group.c28bf36a.lv1,new64,featurebench,pytest-dev__pytest.68016f0e.raises_group.c28bf36a.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::python__mypy.8e2ce962.testconstraints.db380fe7.lv2,new64,featurebench,python__mypy.8e2ce962.testconstraints.db380fe7.lv2,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::python__mypy.8e2ce962.testconstraints.db380fe7.lv2,new64,featurebench,python__mypy.8e2ce962.testconstraints.db380fe7.lv2,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::python__mypy.8e2ce962.testconstraints.db380fe7.lv2,new64,featurebench,python__mypy.8e2ce962.testconstraints.db380fe7.lv2,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::python__mypy.8e2ce962.testconstraints.db380fe7.lv2,new64,featurebench,python__mypy.8e2ce962.testconstraints.db380fe7.lv2,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::python__mypy.8e2ce962.testconstraints.db380fe7.lv2,new64,featurebench,python__mypy.8e2ce962.testconstraints.db380fe7.lv2,bug_fixing,kimi-k2.5,kimi-k2.6,1,1,1,217550,2115,12,0.008309,pass,token_log_pricing
new64::featurebench::python__mypy.8e2ce962.testconstraints.db380fe7.lv2,new64,featurebench,python__mypy.8e2ce962.testconstraints.db380fe7.lv2,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::python__mypy.8e2ce962.testconstraints.db380fe7.lv2,new64,featurebench,python__mypy.8e2ce962.testconstraints.db380fe7.lv2,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::python__mypy.8e2ce962.testconstraints.db380fe7.lv2,new64,featurebench,python__mypy.8e2ce962.testconstraints.db380fe7.lv2,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,0,1,1,205845,3128,17,1.107425,fail,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,new64,featurebench,scikit-learn__scikit-learn.5741bac9.test_public_functions.28421aef.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_gettext.2721e644.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,244939,4200,19,0.797817,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_build_linkcheck.20428c8f.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,205845,3128,17,1.107425,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,0,1,1,205845,3128,17,1.107425,fail,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,244939,4200,19,0.797817,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,bug_fixing,glm-5,glm-5,1,1,1,254940,4448,15,0.217296,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,1,1,1,99051,1889,7,0.104718,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,new64,featurebench,sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,292260,4778,15,0.03530208,pass,token_log_pricing
new64::featurebench::sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,new64,featurebench,sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,bug_fixing,claude-opus-4-6,claude-opus-4-6,0,1,1,205845,3128,17,1.107425,fail,token_log_pricing
new64::featurebench::sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,new64,featurebench,sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::featurebench::sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,new64,featurebench,sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,bug_fixing,gpt-5.4,gpt-5.4-medium,1,1,1,34599,1153,5,0.1037925,pass,token_log_pricing
new64::featurebench::sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,new64,featurebench,sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,bug_fixing,glm-5,glm-5,0,1,1,254940,4448,15,0.217296,fail,token_log_pricing
new64::featurebench::sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,new64,featurebench,sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,bug_fixing,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::featurebench::sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,new64,featurebench,sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,bug_fixing,MiniMax-M2.7,MiniMax-M2.5,0,1,1,99051,1889,7,0.104718,fail,token_log_pricing
new64::featurebench::sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,new64,featurebench,sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,bug_fixing,Qwen3-Max,qwen3.6-plus,1,1,1,65928,1078,6,0.02390316,pass,token_log_pricing
new64::featurebench::sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,new64,featurebench,sympy__sympy.c1097516.test_nullspace.f14fc970.lv1,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,1,1,292260,4778,15,0.03530208,fail,token_log_pricing
new64::longcli::61810_cow,new64,longcli,61810_cow,code_generation,claude-opus-4-6,claude-opus-4-6,0,1,1,205845,3128,17,1.107425,fail,token_log_pricing
new64::longcli::61810_cow,new64,longcli,61810_cow,code_generation,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::longcli::61810_cow,new64,longcli,61810_cow,code_generation,gpt-5.4,gpt-5.4-medium,0,1,1,34599,1153,5,0.1037925,fail,token_log_pricing
new64::longcli::61810_cow,new64,longcli,61810_cow,code_generation,glm-5,glm-5,0,1,1,254940,4448,15,0.217296,fail,token_log_pricing
new64::longcli::61810_cow,new64,longcli,61810_cow,code_generation,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::longcli::61810_cow,new64,longcli,61810_cow,code_generation,MiniMax-M2.7,MiniMax-M2.5,0,1,1,99051,1889,7,0.104718,fail,token_log_pricing
new64::longcli::61810_cow,new64,longcli,61810_cow,code_generation,Qwen3-Max,qwen3.6-plus,0,1,1,65928,1078,6,0.02390316,fail,token_log_pricing
new64::longcli::61810_cow,new64,longcli,61810_cow,code_generation,qwen3.5-plus,qwen3.5-plus,0,1,1,292260,4778,15,0.03530208,fail,token_log_pricing
new64::longcli::61810_fs,new64,longcli,61810_fs,code_generation,claude-opus-4-6,claude-opus-4-6,0,1,1,205845,3128,17,1.107425,fail,token_log_pricing
new64::longcli::61810_fs,new64,longcli,61810_fs,code_generation,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::longcli::61810_fs,new64,longcli,61810_fs,code_generation,gpt-5.4,gpt-5.4-medium,0,1,1,34599,1153,5,0.1037925,fail,token_log_pricing
new64::longcli::61810_fs,new64,longcli,61810_fs,code_generation,glm-5,glm-5,0,1,1,254940,4448,15,0.217296,fail,token_log_pricing
new64::longcli::61810_fs,new64,longcli,61810_fs,code_generation,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::longcli::61810_fs,new64,longcli,61810_fs,code_generation,MiniMax-M2.7,MiniMax-M2.5,0,1,1,99051,1889,7,0.104718,fail,token_log_pricing
new64::longcli::61810_fs,new64,longcli,61810_fs,code_generation,Qwen3-Max,qwen3.6-plus,0,1,1,65928,1078,6,0.02390316,fail,token_log_pricing
new64::longcli::61810_fs,new64,longcli,61810_fs,code_generation,qwen3.5-plus,qwen3.5-plus,0,1,1,292260,4778,15,0.03530208,fail,token_log_pricing
new64::longcli::61810_lock,new64,longcli,61810_lock,code_generation,claude-opus-4-6,claude-opus-4-6,0,1,1,205845,3128,17,1.107425,fail,token_log_pricing
new64::longcli::61810_lock,new64,longcli,61810_lock,code_generation,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::longcli::61810_lock,new64,longcli,61810_lock,code_generation,gpt-5.4,gpt-5.4-medium,0,1,1,34599,1153,5,0.1037925,fail,token_log_pricing
new64::longcli::61810_lock,new64,longcli,61810_lock,code_generation,glm-5,glm-5,0,1,1,254940,4448,15,0.217296,fail,token_log_pricing
new64::longcli::61810_lock,new64,longcli,61810_lock,code_generation,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::longcli::61810_lock,new64,longcli,61810_lock,code_generation,MiniMax-M2.7,MiniMax-M2.5,0,1,1,99051,1889,7,0.104718,fail,token_log_pricing
new64::longcli::61810_lock,new64,longcli,61810_lock,code_generation,Qwen3-Max,qwen3.6-plus,0,1,1,65928,1078,6,0.02390316,fail,token_log_pricing
new64::longcli::61810_lock,new64,longcli,61810_lock,code_generation,qwen3.5-plus,qwen3.5-plus,0,1,1,292260,4778,15,0.03530208,fail,token_log_pricing
new64::longcli::61810_mmap,new64,longcli,61810_mmap,code_generation,claude-opus-4-6,claude-opus-4-6,0,1,1,205845,3128,17,1.107425,fail,token_log_pricing
new64::longcli::61810_mmap,new64,longcli,61810_mmap,code_generation,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,244939,4200,19,0.797817,fail,token_log_pricing
new64::longcli::61810_mmap,new64,longcli,61810_mmap,code_generation,gpt-5.4,gpt-5.4-medium,0,1,1,34599,1153,5,0.1037925,fail,token_log_pricing
new64::longcli::61810_mmap,new64,longcli,61810_mmap,code_generation,glm-5,glm-5,0,1,1,254940,4448,15,0.217296,fail,token_log_pricing
new64::longcli::61810_mmap,new64,longcli,61810_mmap,code_generation,kimi-k2.5,kimi-k2.6,0,1,1,217550,2115,12,0.008309,fail,token_log_pricing
new64::longcli::61810_mmap,new64,longcli,61810_mmap,code_generation,MiniMax-M2.7,MiniMax-M2.5,0,1,1,99051,1889,7,0.104718,fail,token_log_pricing
new64::longcli::61810_mmap,new64,longcli,61810_mmap,code_generation,Qwen3-Max,qwen3.6-plus,0,1,1,65928,1078,6,0.02390316,fail,token_log_pricing
new64::longcli::61810_mmap,new64,longcli,61810_mmap,code_generation,qwen3.5-plus,qwen3.5-plus,0,1,1,292260,4778,15,0.03530208,fail,token_log_pricing
new64::longcli::61810_net,new64,longcli,61810_net,code_generation,claude-opus-4-6,claude-opus-4-6,0,1,1,205845,3128,17,1.107425,fail,token_log_pricing
