task_id,split,dimension,model,score,cost_usd,total_tokens,latency_ms
dim2_lcb_abc348_d,train,algorithm,qwen3.5-plus,1.0,0.0,3819,0
dim2_lcb_3736,train,algorithm,claude-opus-4-6,0.0,0.0,410,3113
dim2_lcb_3736,train,algorithm,claude-sonnet-4-6,0.0,0.0,407,2785
dim2_lcb_3736,train,algorithm,gpt-5.4,0.0,0.0,397,3839
dim2_lcb_3736,train,algorithm,glm-5,0.0,0.0,1873,27588
dim2_lcb_3736,train,algorithm,kimi-k2.5,0.0,0.0,364,5289
dim2_lcb_3736,train,algorithm,MiniMax-M2.7,0.0,0.0,1612,18531
dim2_lcb_3736,train,algorithm,Qwen3-Max,0.0,0.0,371,2889
dim2_lcb_3736,train,algorithm,qwen3.5-plus,0.0,0.0,1121,10948
dim2_lcb_3560,train,algorithm,claude-opus-4-6,0.0,0.0,1971,18748
dim2_lcb_3560,train,algorithm,claude-sonnet-4-6,0.0,0.0,1647,12328
dim2_lcb_3560,train,algorithm,gpt-5.4,0.0,0.0,1251,11009
dim2_lcb_3560,train,algorithm,glm-5,0.0,0.0,2511,0
dim2_lcb_3560,train,algorithm,kimi-k2.5,0.0,0.0,2143,52987
dim2_lcb_3560,train,algorithm,MiniMax-M2.7,1.0,0.0,2978,0
dim2_lcb_3560,train,algorithm,Qwen3-Max,0.0,0.0,1397,24548
dim2_lcb_3560,train,algorithm,qwen3.5-plus,1.0,0.0,3819,0
dim2_lcb_abc362_b,train,algorithm,claude-opus-4-6,1.0,0.0,545,4061
dim2_lcb_abc362_b,train,algorithm,claude-sonnet-4-6,1.0,0.0,483,3377
dim2_lcb_abc362_b,train,algorithm,gpt-5.4,1.0,0.0,414,4918
dim2_lcb_abc362_b,train,algorithm,glm-5,1.0,0.0,2231,44802
dim2_lcb_abc362_b,train,algorithm,kimi-k2.5,1.0,0.0,843,30597
dim2_lcb_abc362_b,train,algorithm,MiniMax-M2.7,0.0,0.0,2753,36053
dim2_lcb_abc362_b,train,algorithm,Qwen3-Max,1.0,0.0,500,6841
dim2_lcb_abc362_b,train,algorithm,qwen3.5-plus,1.0,0.0,7347,86312
dim2_lcb_abc330_e,train,algorithm,claude-opus-4-6,0.0,0.0,2321,26415
dim2_lcb_abc330_e,train,algorithm,claude-sonnet-4-6,0.0,0.0,2070,17669
dim2_lcb_abc330_e,train,algorithm,gpt-5.4,0.0,0.0,895,9735
dim2_lcb_abc330_e,train,algorithm,glm-5,0.0,0.0,2511,0
dim2_lcb_abc330_e,train,algorithm,kimi-k2.5,1.0,0.0,1090,17994
dim2_lcb_abc330_e,train,algorithm,MiniMax-M2.7,0.0,0.0,5914,85095
dim2_lcb_abc330_e,train,algorithm,Qwen3-Max,1.0,0.0,991,12597
dim2_lcb_abc330_e,train,algorithm,qwen3.5-plus,1.0,0.0,3819,0
dim2_lcb_abc377_b,train,algorithm,claude-opus-4-6,1.0,0.0,745,3734
dim2_lcb_abc377_b,train,algorithm,claude-sonnet-4-6,1.0,0.0,768,3271
dim2_lcb_abc377_b,train,algorithm,gpt-5.4,1.0,0.0,683,3147
dim2_lcb_abc377_b,train,algorithm,glm-5,1.0,0.0,2118,31106
dim2_lcb_abc377_b,train,algorithm,kimi-k2.5,1.0,0.0,1066,20144
dim2_lcb_abc377_b,train,algorithm,MiniMax-M2.7,0.0,0.0,2102,19226
dim2_lcb_abc377_b,train,algorithm,Qwen3-Max,1.0,0.0,725,7782
dim2_lcb_abc377_b,train,algorithm,qwen3.5-plus,1.0,0.0,6229,68899
dim2_lcb_3412,train,algorithm,claude-opus-4-6,0.0,0.0,485,3376
dim2_lcb_3412,train,algorithm,claude-sonnet-4-6,0.0,0.0,523,3949
dim2_lcb_3412,train,algorithm,gpt-5.4,0.0,0.0,448,1896
dim2_lcb_3412,train,algorithm,glm-5,0.0,0.0,1153,13424
dim2_lcb_3412,train,algorithm,kimi-k2.5,0.0,0.0,489,5953
dim2_lcb_3412,train,algorithm,MiniMax-M2.7,0.0,0.0,1982,22256
dim2_lcb_3412,train,algorithm,Qwen3-Max,0.0,0.0,460,3225
dim2_lcb_3412,train,algorithm,qwen3.5-plus,0.0,0.0,6288,73981
dim2_lcb_2831,train,algorithm,claude-opus-4-6,0.0,0.0,797,4081
dim2_lcb_2831,train,algorithm,claude-sonnet-4-6,0.0,0.0,802,2970
dim2_lcb_2831,train,algorithm,gpt-5.4,0.0,0.0,748,3976
dim2_lcb_2831,train,algorithm,glm-5,0.0,0.0,1598,13393
dim2_lcb_2831,train,algorithm,kimi-k2.5,0.0,0.0,714,4761
dim2_lcb_2831,train,algorithm,MiniMax-M2.7,0.0,0.0,1600,12025
dim2_lcb_2831,train,algorithm,Qwen3-Max,0.0,0.0,734,5088
dim2_lcb_2831,train,algorithm,qwen3.5-plus,0.0,0.0,7003,79343
dim2_lcb_2891,train,algorithm,claude-opus-4-6,0.0,0.0,546,3535
dim2_lcb_2891,train,algorithm,claude-sonnet-4-6,0.0,0.0,551,2948
dim2_lcb_2891,train,algorithm,gpt-5.4,0.0,0.0,504,4002
dim2_lcb_2891,train,algorithm,glm-5,0.0,0.0,2225,38410
dim2_lcb_2891,train,algorithm,kimi-k2.5,0.0,0.0,1725,69785
dim2_lcb_2891,train,algorithm,MiniMax-M2.7,0.0,0.0,4945,63278
dim2_lcb_2891,train,algorithm,Qwen3-Max,0.0,0.0,558,6078
dim2_lcb_2891,train,algorithm,qwen3.5-plus,0.0,0.0,6893,81738
dim2_lcb_abc310_c,train,algorithm,claude-opus-4-6,1.0,0.0,578,2929
dim2_lcb_abc310_c,train,algorithm,claude-sonnet-4-6,1.0,0.0,581,2288
dim2_lcb_abc310_c,train,algorithm,gpt-5.4,1.0,0.0,555,3202
dim2_lcb_abc310_c,train,algorithm,glm-5,1.0,0.0,2151,37806
dim2_lcb_abc310_c,train,algorithm,kimi-k2.5,1.0,0.0,939,17910
dim2_lcb_abc310_c,train,algorithm,MiniMax-M2.7,0.0,0.0,2289,26276
dim2_lcb_abc310_c,train,algorithm,Qwen3-Max,0.0,0.0,606,4294
dim2_lcb_abc310_c,train,algorithm,qwen3.5-plus,1.0,0.0,6401,75138
dim2_lcb_abc371_b,val,algorithm,claude-opus-4-6,1.0,0.0,627,3196
dim2_lcb_abc371_b,val,algorithm,claude-sonnet-4-6,1.0,0.0,622,2719
dim2_lcb_abc371_b,val,algorithm,gpt-5.4,1.0,0.0,558,2574
dim2_lcb_abc371_b,val,algorithm,glm-5,1.0,0.0,1382,18372
dim2_lcb_abc371_b,val,algorithm,kimi-k2.5,1.0,0.0,573,6465
dim2_lcb_abc371_b,val,algorithm,MiniMax-M2.7,0.0,0.0,1002,7977
dim2_lcb_abc371_b,val,algorithm,Qwen3-Max,1.0,0.0,641,7166
dim2_lcb_abc371_b,val,algorithm,qwen3.5-plus,1.0,0.0,6739,77745
dim2_lcb_abc395_e,val,algorithm,claude-opus-4-6,0.0,0.0,2651,28800
dim2_lcb_abc395_e,val,algorithm,claude-sonnet-4-6,0.0,0.0,2461,19306
dim2_lcb_abc395_e,val,algorithm,gpt-5.4,0.0,0.0,1334,8743
dim2_lcb_abc395_e,val,algorithm,glm-5,0.0,0.0,2511,0
dim2_lcb_abc395_e,val,algorithm,kimi-k2.5,0.0,0.0,1933,41069
dim2_lcb_abc395_e,val,algorithm,MiniMax-M2.7,0.0,0.0,2978,0
dim2_lcb_abc395_e,val,algorithm,Qwen3-Max,1.0,0.0,1328,17821
dim2_lcb_abc395_e,val,algorithm,qwen3.5-plus,1.0,0.0,3819,0
dim2_lcb_3024,train,algorithm,claude-opus-4-6,0.0,0.0,1885,26270
dim2_lcb_3024,train,algorithm,claude-sonnet-4-6,0.0,0.0,2132,29983
dim2_lcb_3024,train,algorithm,gpt-5.4,0.0,0.0,1071,14206
dim2_lcb_3024,train,algorithm,glm-5,1.0,0.0,2511,0
dim2_lcb_3024,train,algorithm,kimi-k2.5,0.0,0.0,2302,70886
dim2_lcb_3024,train,algorithm,MiniMax-M2.7,0.0,0.0,2978,0
dim2_lcb_3024,train,algorithm,Qwen3-Max,0.0,0.0,872,18514
dim2_lcb_3024,train,algorithm,qwen3.5-plus,1.0,0.0,3819,0
dim2_lcb_abc355_c,train,algorithm,claude-opus-4-6,1.0,0.0,789,4643
dim2_lcb_abc355_c,train,algorithm,claude-sonnet-4-6,1.0,0.0,856,5494
dim2_lcb_abc355_c,train,algorithm,gpt-5.4,1.0,0.0,694,5000
dim2_lcb_abc355_c,train,algorithm,glm-5,1.0,0.0,3226,56829
dim2_lcb_abc355_c,train,algorithm,kimi-k2.5,0.0,0.0,1271,30934
dim2_lcb_abc355_c,train,algorithm,MiniMax-M2.7,0.0,0.0,2446,33424
dim2_lcb_abc355_c,train,algorithm,Qwen3-Max,1.0,0.0,762,13823
dim2_lcb_abc355_c,train,algorithm,qwen3.5-plus,0.0,0.0,3819,0
dim2_lcb_3791,train,algorithm,claude-opus-4-6,0.0,0.0,1280,12651
dim2_lcb_3791,train,algorithm,claude-sonnet-4-6,0.0,0.0,2030,18338
dim2_lcb_3791,train,algorithm,gpt-5.4,0.0,0.0,966,13465
dim2_lcb_3791,train,algorithm,glm-5,0.0,0.0,2511,0
dim2_lcb_3791,train,algorithm,kimi-k2.5,0.0,0.0,791,19736
dim2_lcb_3791,train,algorithm,MiniMax-M2.7,0.0,0.0,4402,74813
dim2_lcb_3791,train,algorithm,Qwen3-Max,0.0,0.0,526,4958
dim2_lcb_3791,train,algorithm,qwen3.5-plus,0.0,0.0,2837,35103
dim2_lcb_abc325_b,val,algorithm,claude-opus-4-6,0.0,0.0,1341,15475
dim2_lcb_abc325_b,val,algorithm,claude-sonnet-4-6,1.0,0.0,1479,14379
dim2_lcb_abc325_b,val,algorithm,gpt-5.4,0.0,0.0,669,6036
dim2_lcb_abc325_b,val,algorithm,glm-5,1.0,0.0,3361,67388
dim2_lcb_abc325_b,val,algorithm,kimi-k2.5,1.0,0.0,1155,25411
dim2_lcb_abc325_b,val,algorithm,MiniMax-M2.7,0.0,0.0,3318,35115
dim2_lcb_abc325_b,val,algorithm,Qwen3-Max,1.0,0.0,735,9165
dim2_lcb_abc325_b,val,algorithm,qwen3.5-plus,0.0,0.0,3819,0
dim2_lcb_arc192_b,train,algorithm,claude-opus-4-6,0.0,0.0,1981,31483
dim2_lcb_arc192_b,train,algorithm,claude-sonnet-4-6,0.0,0.0,2030,28086
dim2_lcb_arc192_b,train,algorithm,gpt-5.4,0.0,0.0,837,5671
dim2_lcb_arc192_b,train,algorithm,glm-5,0.0,0.0,2511,0
dim2_lcb_arc192_b,train,algorithm,kimi-k2.5,0.0,0.0,1915,47694
dim2_lcb_arc192_b,train,algorithm,MiniMax-M2.7,0.0,0.0,2978,0
dim2_lcb_arc192_b,train,algorithm,Qwen3-Max,0.0,0.0,767,4520
dim2_lcb_arc192_b,train,algorithm,qwen3.5-plus,1.0,0.0,3819,0
dim2_lcb_abc330_a,train,algorithm,claude-opus-4-6,1.0,0.0,437,3228
dim2_lcb_abc330_a,train,algorithm,claude-sonnet-4-6,1.0,0.0,437,2052
dim2_lcb_abc330_a,train,algorithm,gpt-5.4,1.0,0.0,394,2032
dim2_lcb_abc330_a,train,algorithm,glm-5,1.0,0.0,630,8581
dim2_lcb_abc330_a,train,algorithm,kimi-k2.5,1.0,0.0,403,2708
dim2_lcb_abc330_a,train,algorithm,MiniMax-M2.7,0.0,0.0,1059,10024
dim2_lcb_abc330_a,train,algorithm,Qwen3-Max,0.0,0.0,483,3474
dim2_lcb_abc330_a,train,algorithm,qwen3.5-plus,1.0,0.0,5478,72176
dim2_lcb_2850,train,algorithm,claude-opus-4-6,0.0,0.0,1769,26184
dim2_lcb_2850,train,algorithm,claude-sonnet-4-6,0.0,0.0,1664,28142
dim2_lcb_2850,train,algorithm,gpt-5.4,0.0,0.0,416,3469
dim2_lcb_2850,train,algorithm,glm-5,1.0,0.0,2511,0
dim2_lcb_2850,train,algorithm,kimi-k2.5,0.0,0.0,1470,43230
dim2_lcb_2850,train,algorithm,MiniMax-M2.7,0.0,0.0,2978,0
dim2_lcb_2850,train,algorithm,Qwen3-Max,0.0,0.0,634,10471
dim2_lcb_2850,train,algorithm,qwen3.5-plus,0.0,0.0,4714,73365
dim2_lcb_abc324_b,train,algorithm,claude-opus-4-6,1.0,0.0,362,2821
dim2_lcb_abc324_b,train,algorithm,claude-sonnet-4-6,1.0,0.0,366,2871
dim2_lcb_abc324_b,train,algorithm,gpt-5.4,1.0,0.0,344,3145
dim2_lcb_abc324_b,train,algorithm,glm-5,1.0,0.0,1012,15926
dim2_lcb_abc324_b,train,algorithm,kimi-k2.5,1.0,0.0,357,3863
dim2_lcb_abc324_b,train,algorithm,MiniMax-M2.7,0.0,0.0,1625,14911
dim2_lcb_abc324_b,train,algorithm,Qwen3-Max,1.0,0.0,376,4461
dim2_lcb_abc324_b,train,algorithm,qwen3.5-plus,1.0,0.0,5432,66983
dim2_lcb_abc312_b,train,algorithm,claude-opus-4-6,0.0,0.0,1889,12425
dim2_lcb_abc312_b,train,algorithm,claude-sonnet-4-6,0.0,0.0,1734,11316
dim2_lcb_abc312_b,train,algorithm,gpt-5.4,0.0,0.0,1241,12933
dim2_lcb_abc312_b,train,algorithm,glm-5,1.0,0.0,2511,0
dim2_lcb_abc312_b,train,algorithm,kimi-k2.5,0.0,0.0,2756,71780
dim2_lcb_abc312_b,train,algorithm,MiniMax-M2.7,0.0,0.0,6379,74607
dim2_lcb_abc312_b,train,algorithm,Qwen3-Max,1.0,0.0,1169,12103
dim2_lcb_abc312_b,train,algorithm,qwen3.5-plus,0.0,0.0,3819,0
dim2_lcb_3468,train,algorithm,claude-opus-4-6,0.0,0.0,346,2674
dim2_lcb_3468,train,algorithm,claude-sonnet-4-6,0.0,0.0,361,2514
dim2_lcb_3468,train,algorithm,gpt-5.4,0.0,0.0,306,1973
dim2_lcb_3468,train,algorithm,glm-5,0.0,0.0,2012,32923
dim2_lcb_3468,train,algorithm,kimi-k2.5,0.0,0.0,330,4322
dim2_lcb_3468,train,algorithm,MiniMax-M2.7,0.0,0.0,1594,17755
dim2_lcb_3468,train,algorithm,Qwen3-Max,0.0,0.0,323,3308
dim2_lcb_3468,train,algorithm,qwen3.5-plus,0.0,0.0,817,8437
dim2_lcb_3531,train,algorithm,claude-opus-4-6,0.0,0.0,2044,22534
dim2_lcb_3531,train,algorithm,claude-sonnet-4-6,0.0,0.0,1765,16544
dim2_lcb_3531,train,algorithm,gpt-5.4,0.0,0.0,835,5500
dim2_lcb_3531,train,algorithm,glm-5,0.0,0.0,2511,0
dim2_lcb_3531,train,algorithm,kimi-k2.5,0.0,0.0,1298,27694
dim2_lcb_3531,train,algorithm,MiniMax-M2.7,0.0,0.0,2978,0
dim2_lcb_3531,train,algorithm,Qwen3-Max,0.0,0.0,782,8554
dim2_lcb_3531,train,algorithm,qwen3.5-plus,0.0,0.0,3819,0
dim2_lcb_3317,train,algorithm,claude-opus-4-6,0.0,0.0,1747,26565
dim2_lcb_3317,train,algorithm,claude-sonnet-4-6,0.0,0.0,2243,32039
dim2_lcb_3317,train,algorithm,gpt-5.4,0.0,0.0,666,3462
dim2_lcb_3317,train,algorithm,glm-5,1.0,0.0,2511,0
dim2_lcb_3317,train,algorithm,kimi-k2.5,0.0,0.0,749,11313
dim2_lcb_3317,train,algorithm,MiniMax-M2.7,0.0,0.0,8351,89198
dim2_lcb_3317,train,algorithm,Qwen3-Max,0.0,0.0,723,8455
dim2_lcb_3317,train,algorithm,qwen3.5-plus,1.0,0.0,3819,0
dim2_lcb_3279,train,algorithm,claude-opus-4-6,0.0,0.0,1431,21898
dim2_lcb_3279,train,algorithm,claude-sonnet-4-6,0.0,0.0,1612,23953
dim2_lcb_3279,train,algorithm,gpt-5.4,0.0,0.0,424,2800
dim2_lcb_3279,train,algorithm,glm-5,0.0,0.0,3040,61381
dim2_lcb_3279,train,algorithm,kimi-k2.5,0.0,0.0,980,33057
dim2_lcb_3279,train,algorithm,MiniMax-M2.7,0.0,0.0,3425,37229
dim2_lcb_3279,train,algorithm,Qwen3-Max,0.0,0.0,480,5419
dim2_lcb_3279,train,algorithm,qwen3.5-plus,0.0,0.0,2081,32428
dim2_lcb_abc349_c,train,algorithm,claude-opus-4-6,1.0,0.0,552,4422
dim2_lcb_abc349_c,train,algorithm,claude-sonnet-4-6,1.0,0.0,596,4220
dim2_lcb_abc349_c,train,algorithm,gpt-5.4,1.0,0.0,493,6720
dim2_lcb_abc349_c,train,algorithm,glm-5,1.0,0.0,3037,58586
dim2_lcb_abc349_c,train,algorithm,kimi-k2.5,0.0,0.0,1211,44876
dim2_lcb_abc349_c,train,algorithm,MiniMax-M2.7,0.0,0.0,7138,87312
dim2_lcb_abc349_c,train,algorithm,Qwen3-Max,1.0,0.0,642,13916
dim2_lcb_abc349_c,train,algorithm,qwen3.5-plus,1.0,0.0,6903,86655
dim2_lcb_3299,train,algorithm,claude-opus-4-6,0.0,0.0,1750,29543
dim2_lcb_3299,train,algorithm,claude-sonnet-4-6,0.0,0.0,2135,28609
dim2_lcb_3299,train,algorithm,gpt-5.4,0.0,0.0,582,5479
dim2_lcb_3299,train,algorithm,glm-5,1.0,0.0,2511,0
dim2_lcb_3299,train,algorithm,kimi-k2.5,0.0,0.0,1861,54338
dim2_lcb_3299,train,algorithm,MiniMax-M2.7,0.0,0.0,2978,0
dim2_lcb_3299,train,algorithm,Qwen3-Max,0.0,0.0,525,6311
dim2_lcb_3299,train,algorithm,qwen3.5-plus,0.0,0.0,1513,17815
dim2_lcb_2952,train,algorithm,claude-opus-4-6,0.0,0.0,1378,20231
dim2_lcb_2952,train,algorithm,claude-sonnet-4-6,0.0,0.0,1736,21517
dim2_lcb_2952,train,algorithm,gpt-5.4,0.0,0.0,644,4043
dim2_lcb_2952,train,algorithm,glm-5,0.0,0.0,2511,0
dim2_lcb_2952,train,algorithm,kimi-k2.5,0.0,0.0,1259,42464
dim2_lcb_2952,train,algorithm,MiniMax-M2.7,1.0,0.0,2978,0
dim2_lcb_2952,train,algorithm,Qwen3-Max,0.0,0.0,628,6116
dim2_lcb_2952,train,algorithm,qwen3.5-plus,0.0,0.0,5292,73624
dim2_lcb_3428,train,algorithm,claude-opus-4-6,0.0,0.0,323,2966
dim2_lcb_3428,train,algorithm,claude-sonnet-4-6,0.0,0.0,323,2377
dim2_lcb_3428,train,algorithm,gpt-5.4,0.0,0.0,286,2612
dim2_lcb_3428,train,algorithm,glm-5,0.0,0.0,1269,22441
dim2_lcb_3428,train,algorithm,kimi-k2.5,0.0,0.0,280,3784
dim2_lcb_3428,train,algorithm,MiniMax-M2.7,0.0,0.0,1164,12606
dim2_lcb_3428,train,algorithm,Qwen3-Max,0.0,0.0,284,2864
dim2_lcb_3428,train,algorithm,qwen3.5-plus,0.0,0.0,5745,87949
dim2_lcb_3447,train,algorithm,claude-opus-4-6,0.0,0.0,289,2705
dim2_lcb_3447,train,algorithm,claude-sonnet-4-6,0.0,0.0,289,2485
dim2_lcb_3447,train,algorithm,gpt-5.4,0.0,0.0,249,2754
dim2_lcb_3447,train,algorithm,glm-5,0.0,0.0,2112,43004
dim2_lcb_3447,train,algorithm,kimi-k2.5,0.0,0.0,334,6163
dim2_lcb_3447,train,algorithm,MiniMax-M2.7,0.0,0.0,6742,83414
dim2_lcb_3447,train,algorithm,Qwen3-Max,0.0,0.0,256,9048
dim2_lcb_3447,train,algorithm,qwen3.5-plus,0.0,0.0,786,8886
dim2_lcb_abc309_e,train,algorithm,claude-opus-4-6,0.0,0.0,1888,20594
dim2_lcb_abc309_e,train,algorithm,claude-sonnet-4-6,0.0,0.0,2149,22059
dim2_lcb_abc309_e,train,algorithm,gpt-5.4,0.0,0.0,808,6031
dim2_lcb_abc309_e,train,algorithm,glm-5,0.0,0.0,2511,0
dim2_lcb_abc309_e,train,algorithm,kimi-k2.5,0.0,0.0,1335,30832
dim2_lcb_abc309_e,train,algorithm,MiniMax-M2.7,1.0,0.0,2978,0
dim2_lcb_abc309_e,train,algorithm,Qwen3-Max,0.5,0.0,872,17415
dim2_lcb_abc309_e,train,algorithm,qwen3.5-plus,0.0,0.0,553,871
dim2_lcb_abc399_a,val,algorithm,claude-opus-4-6,1.0,0.0,345,2384
dim2_lcb_abc399_a,val,algorithm,claude-sonnet-4-6,1.0,0.0,345,2197
dim2_lcb_abc399_a,val,algorithm,gpt-5.4,1.0,0.0,335,2666
dim2_lcb_abc399_a,val,algorithm,glm-5,1.0,0.0,742,12691
dim2_lcb_abc399_a,val,algorithm,kimi-k2.5,1.0,0.0,334,2479
dim2_lcb_abc399_a,val,algorithm,MiniMax-M2.7,0.0,0.0,1312,12763
dim2_lcb_abc399_a,val,algorithm,Qwen3-Max,1.0,0.0,362,3479
dim2_lcb_abc399_a,val,algorithm,qwen3.5-plus,1.0,0.0,5293,77703
dim2_lcb_3374,train,algorithm,claude-opus-4-6,0.0,0.0,319,3012
dim2_lcb_3374,train,algorithm,claude-sonnet-4-6,0.0,0.0,329,2649
dim2_lcb_3374,train,algorithm,gpt-5.4,0.0,0.0,281,2434
dim2_lcb_3374,train,algorithm,glm-5,0.0,0.0,3025,52695
dim2_lcb_3374,train,algorithm,kimi-k2.5,0.0,0.0,300,5111
dim2_lcb_3374,train,algorithm,MiniMax-M2.7,0.0,0.0,3447,38810
dim2_lcb_3374,train,algorithm,Qwen3-Max,0.0,0.0,271,3013
dim2_lcb_3374,train,algorithm,qwen3.5-plus,0.0,0.0,6494,80010
dim2_lcb_abc314_c,train,algorithm,claude-opus-4-6,1.0,0.0,1015,5665
dim2_lcb_abc314_c,train,algorithm,claude-sonnet-4-6,1.0,0.0,974,5225
dim2_lcb_abc314_c,train,algorithm,gpt-5.4,0.0,0.0,848,5787
dim2_lcb_abc314_c,train,algorithm,glm-5,1.0,0.0,2950,41844
dim2_lcb_abc314_c,train,algorithm,kimi-k2.5,0.0,0.0,1365,38665
dim2_lcb_abc314_c,train,algorithm,MiniMax-M2.7,0.0,0.0,4244,40833
dim2_lcb_abc314_c,train,algorithm,Qwen3-Max,1.0,0.0,879,13996
dim2_lcb_abc314_c,train,algorithm,qwen3.5-plus,0.0,0.0,3819,0
dim2_lcb_3817,train,algorithm,claude-opus-4-6,0.0,0.0,352,2426
dim2_lcb_3817,train,algorithm,claude-sonnet-4-6,0.0,0.0,352,2588
dim2_lcb_3817,train,algorithm,gpt-5.4,0.0,0.0,305,1997
dim2_lcb_3817,train,algorithm,glm-5,0.0,0.0,1025,18230
dim2_lcb_3817,train,algorithm,kimi-k2.5,0.0,0.0,313,2591
dim2_lcb_3817,train,algorithm,MiniMax-M2.7,0.0,0.0,1678,16749
dim2_lcb_3817,train,algorithm,Qwen3-Max,0.0,0.0,314,2711
dim2_lcb_3817,train,algorithm,qwen3.5-plus,0.0,0.0,4314,68284
dim2_lcb_abc372_c,train,algorithm,claude-opus-4-6,1.0,0.0,1042,6791
dim2_lcb_abc372_c,train,algorithm,claude-sonnet-4-6,1.0,0.0,1035,6361
dim2_lcb_abc372_c,train,algorithm,gpt-5.4,0.0,0.0,801,6135
dim2_lcb_abc372_c,train,algorithm,glm-5,1.0,0.0,2511,0
dim2_lcb_abc372_c,train,algorithm,kimi-k2.5,0.0,0.0,1503,33541
dim2_lcb_abc372_c,train,algorithm,MiniMax-M2.7,0.0,0.0,3376,37755
dim2_lcb_abc372_c,train,algorithm,Qwen3-Max,1.0,0.0,880,15839
dim2_lcb_abc372_c,train,algorithm,qwen3.5-plus,0.0,0.0,3819,0
dim2_lcb_3570,train,algorithm,claude-opus-4-6,0.0,0.0,512,3886
dim2_lcb_3570,train,algorithm,claude-sonnet-4-6,0.0,0.0,661,4877
dim2_lcb_3570,train,algorithm,gpt-5.4,0.0,0.0,579,5923
dim2_lcb_3570,train,algorithm,glm-5,0.0,0.0,3390,67662
dim2_lcb_3570,train,algorithm,kimi-k2.5,0.0,0.0,550,10041
dim2_lcb_3570,train,algorithm,MiniMax-M2.7,0.0,0.0,5688,67228
dim2_lcb_3570,train,algorithm,Qwen3-Max,0.0,0.0,435,6352
dim2_lcb_3570,train,algorithm,qwen3.5-plus,0.0,0.0,1096,29599
dim2_lcb_abc313_b,train,algorithm,claude-opus-4-6,1.0,0.0,1218,7838
dim2_lcb_abc313_b,train,algorithm,claude-sonnet-4-6,0.0,0.0,2061,16714
dim2_lcb_abc313_b,train,algorithm,gpt-5.4,0.0,0.0,850,5989
dim2_lcb_abc313_b,train,algorithm,glm-5,1.0,0.0,4851,92651
dim2_lcb_abc313_b,train,algorithm,kimi-k2.5,1.0,0.0,1227,21705
dim2_lcb_abc313_b,train,algorithm,MiniMax-M2.7,0.0,0.0,5249,82432
dim2_lcb_abc313_b,train,algorithm,Qwen3-Max,1.0,0.0,926,31015
dim2_lcb_abc313_b,train,algorithm,qwen3.5-plus,1.0,0.0,3819,0
dim2_lcb_abc303_b,train,algorithm,claude-opus-4-6,1.0,0.0,744,3406
dim2_lcb_abc303_b,train,algorithm,claude-sonnet-4-6,1.0,0.0,829,3687
dim2_lcb_abc303_b,train,algorithm,gpt-5.4,0.0,0.0,832,10355
dim2_lcb_abc303_b,train,algorithm,glm-5,1.0,0.0,1687,24322
dim2_lcb_abc303_b,train,algorithm,kimi-k2.5,1.0,0.0,1135,20263
dim2_lcb_abc303_b,train,algorithm,MiniMax-M2.7,0.0,0.0,2698,25253
dim2_lcb_abc303_b,train,algorithm,Qwen3-Max,1.0,0.0,825,11666
dim2_lcb_abc303_b,train,algorithm,qwen3.5-plus,1.0,0.0,5688,81609
dim2_lcb_abc342_d,train,algorithm,claude-opus-4-6,0.0,0.0,1795,23621
dim2_lcb_abc342_d,train,algorithm,claude-sonnet-4-6,0.0,0.0,1754,18501
dim2_lcb_abc342_d,train,algorithm,gpt-5.4,0.0,0.0,735,8476
dim2_lcb_abc342_d,train,algorithm,glm-5,1.0,0.0,2511,0
dim2_lcb_abc342_d,train,algorithm,kimi-k2.5,0.0,0.0,1422,56374
dim2_lcb_abc342_d,train,algorithm,MiniMax-M2.7,0.0,0.0,2978,0
dim2_lcb_abc342_d,train,algorithm,Qwen3-Max,0.5,0.0,676,17338
dim2_lcb_abc342_d,train,algorithm,qwen3.5-plus,1.0,0.0,3819,0
dim2_lcb_abc325_e,train,algorithm,claude-opus-4-6,0.0,0.0,2175,19430
dim2_lcb_abc325_e,train,algorithm,claude-sonnet-4-6,0.0,0.0,2205,19464
dim2_lcb_abc325_e,train,algorithm,gpt-5.4,0.0,0.0,1105,8906
dim2_lcb_abc325_e,train,algorithm,glm-5,1.0,0.0,2511,0
dim2_lcb_abc325_e,train,algorithm,kimi-k2.5,1.0,0.0,1162,27180
dim2_lcb_abc325_e,train,algorithm,MiniMax-M2.7,1.0,0.0,2978,0
dim2_lcb_abc325_e,train,algorithm,Qwen3-Max,0.3333333333333333,0.0,1146,16913
dim2_lcb_abc325_e,train,algorithm,qwen3.5-plus,1.0,0.0,3819,0
dim2_lcb_3106,val,algorithm,claude-opus-4-6,0.0,0.0,572,3597
dim2_lcb_3106,val,algorithm,claude-sonnet-4-6,0.0,0.0,568,3393
dim2_lcb_3106,val,algorithm,gpt-5.4,0.0,0.0,514,4194
dim2_lcb_3106,val,algorithm,glm-5,0.0,0.0,4576,80626
dim2_lcb_3106,val,algorithm,kimi-k2.5,0.0,0.0,571,11012
dim2_lcb_3106,val,algorithm,MiniMax-M2.7,0.0,0.0,3082,31148
dim2_lcb_3106,val,algorithm,Qwen3-Max,0.0,0.0,480,3821
dim2_lcb_3106,val,algorithm,qwen3.5-plus,0.0,0.0,4001,48473
dim2_lcb_abc310_e,train,algorithm,claude-opus-4-6,0.0,0.0,2193,19829
